author_ID,org_ID
57204762755.0,554
57204728159.0,554
57204719691.0,554
57204719621.0,554
57197733505.0,987
57197728435.0,987
57190858572.0,988
57204435650.0,989
57204415715.0,989
57193610705.0,991
15833172400.0,994
36618663400.0,57
57194636792.0,57
55916540700.0,996
57196484337.0,57
57207228951.0,997
57193727615.0,999
7402549729.0,1004
57202088821.0,1005
56300864300.0,922
57190492863.0,1006
18042274300.0,1006
7403368068.0,1007
57202916476.0,1008
7201389702.0,1007
16245460000.0,1008
57202920062.0,1007
57202911672.0,1008
6602761720.0,1007
57202607598.0,1012
57196353469.0,1014
38061138100.0,1015
57202585105.0,1016
24081598300.0,1017
57202572948.0,1017
55898266700.0,1018
57202580740.0,1020
8724084200.0,1021
7403085570.0,1022
14621428300.0,1021
8667231600.0,1022
24382111400.0,1021
46062451500.0,1023
57188755995.0,273
7005044056.0,273
56560099200.0,1033
57202738247.0,1034
55502104200.0,1042
57203330644.0,1043
55848648600.0,1044
56256103500.0,1046
55252859600.0,1048
23012466600.0,1050
35578707100.0,1051
8533888200.0,1053
57207365951.0,1054
6603042352.0,1052
6506484066.0,1053
56263632000.0,1055
56263145300.0,1056
7103222266.0,1055
15069700700.0,1057
7005531426.0,1058
57203180502.0,62
15843313300.0,1057
57203186135.0,1058
57203188461.0,62
57203192544.0,1057
55182745600.0,1059
57195292516.0,1061
19934211900.0,1062
6603866674.0,1059
57202577089.0,1063
6505761847.0,1064
36125615300.0,1065
36625254200.0,1068
57201333744.0,1067
35479684000.0,41
56328064900.0,1071
57191616632.0,1072
7202713087.0,1072
57202152391.0,1076
7003609448.0,1077
57197521815.0,1078
57201658993.0,25
7004347500.0,1076
7007155092.0,1077
55286783200.0,1078
57120014600.0,25
6602913811.0,1076
55452524500.0,1077
57212833949.0,1078
57206024435.0,25
6507270351.0,1076
6602305778.0,1077
56218368600.0,1079
55837442300.0,1080
7202751866.0,1079
6506010179.0,1080
35873737200.0,1081
37113017300.0,611
55919211300.0,1083
57202785989.0,25
56020026900.0,1084
57202743127.0,1086
36162907100.0,1087
57202741808.0,1088
57007514800.0,1086
8410729500.0,1087
16043812000.0,1088
56244640900.0,1094
57204902241.0,1095
55543519800.0,1094
56237456900.0,355
57200649104.0,1095
57208645178.0,1096
56890778700.0,1097
56094587000.0,1098
56890178400.0,1097
55806548500.0,62
56890669600.0,1098
36082483100.0,1100
57217723923.0,843
50262207100.0,1103
6602335448.0,1104
7006253705.0,843
56797372300.0,1105
57190380741.0,100
7102402058.0,1106
42261332500.0,1107
56397285100.0,1105
56542307500.0,100
34168247900.0,1108
57194787481.0,1109
57203298908.0,1110
56380927900.0,1111
57189026693.0,1101
57202626673.0,1115
57202627167.0,1116
57202627912.0,1117
57202627263.0,1118
57202627050.0,1119
16021781200.0,1114
7004403207.0,1101
56631537800.0,1123
56528475200.0,1124
56182798800.0,1125
7201529681.0,1126
55801905300.0,355
55801836400.0,1127
57201111301.0,1128
57201111988.0,1129
14620010300.0,1130
8674222900.0,1123
12799657800.0,1124
57003792300.0,1131
24492691800.0,361
57201290781.0,85
55601054600.0,365
57207980336.0,1101
57207994872.0,1102
6602512004.0,1139
35320703200.0,1140
7402095346.0,1141
7006106739.0,1142
7201778289.0,1143
7201978585.0,1144
54684688700.0,1145
57023282300.0,1146
55598549000.0,1147
57210198577.0,1148
7402288130.0,1149
25958165500.0,1139
8362122100.0,1140
6701580763.0,1141
7203069877.0,1142
7003915889.0,1143
55776361200.0,1150
37664688000.0,1151
57205556489.0,1152
8691490200.0,1153
55628341300.0,1154
57201125120.0,1155
47461179000.0,1156
25930868900.0,1157
57194639611.0,1158
8717447000.0,1159
57194638369.0,1160
55832864500.0,1161
6701774874.0,1162
55910450300.0,1163
57207550410.0,1164
6603383055.0,1165
9741422500.0,1166
35236206700.0,1167
7005089148.0,585
57202326782.0,1168
55979578600.0,1169
7401764127.0,1150
7404062227.0,1151
7103269626.0,1152
7103321645.0,1153
7005251917.0,1154
9745660700.0,1155
6507586174.0,1156
7103065698.0,1157
57203234366.0,1158
7202910012.0,1159
9236660300.0,1160
57195976340.0,1161
54899597300.0,1162
57201121062.0,1163
6701851503.0,1164
7102905437.0,1165
36044041500.0,1166
57202194800.0,1167
8517650500.0,585
6701387944.0,1168
57201212051.0,1170
23060352300.0,1170
55258864700.0,66
7005371369.0,66
7006085792.0,66
55665625900.0,66
24335536400.0,1171
40561545600.0,1172
7006001488.0,1173
6701752452.0,1175
57200248178.0,1175
57196000820.0,1177
57195995765.0,41
7004450337.0,1179
7402004420.0,416
6602231941.0,1185
57197730899.0,1186
7101816438.0,1187
56810920600.0,1188
55764744500.0,97
6603077820.0,97
57217339723.0,791
57140193000.0,16
36011148100.0,1092
56155127800.0,1191
6506311950.0,85
57196086981.0,96
55981276700.0,96
57190261034.0,96
57196097542.0,96
57196096093.0,96
57196088013.0,96
57196086109.0,96
57190252027.0,96
55456759700.0,96
57202280527.0,1194
57202283319.0,1195
57198318094.0,1196
35195145200.0,62
57196275913.0,1196
57196277369.0,62
57211422454.0,1196
57192941583.0,25
6603945025.0,25
55249877500.0,1197
57200860487.0,1197
57191256797.0,1200
13605498800.0,1203
56716068400.0,57
57203230997.0,1204
57191031931.0,1205
37098602100.0,1206
56424241200.0,1208
6701695863.0,1205
7006631262.0,1206
56404157200.0,1207
7005836251.0,37
57195596864.0,120
57195596391.0,120
57195598039.0,120
57195595627.0,120
57195600276.0,120
57193015007.0,1201
57193015157.0,1209
57193016069.0,1201
55859152500.0,120
24081319400.0,1211
57193435113.0,1213
57193430035.0,1212
57193433048.0,1213
57192660307.0,1212
57193429691.0,1213
57193431261.0,1212
57192964074.0,1216
57193362917.0,1216
55674595800.0,1217
56390719200.0,408
7102503611.0,1217
57190974399.0,408
54410814200.0,1218
56716946800.0,62
6506645565.0,1218
14035040300.0,62
10040303000.0,960
55949256500.0,1219
56875349800.0,1220
36106810300.0,152
56875089300.0,1219
57198431633.0,1220
57198450286.0,152
57198443855.0,1219
57198451372.0,1220
54911216200.0,152
57195332895.0,1219
14822519000.0,1220
56315352000.0,16
56492379200.0,124
57192307368.0,1223
57197800472.0,152
57197797367.0,1223
56453304300.0,152
57194875876.0,1225
7005666650.0,1219
35186389400.0,1226
7406552522.0,1227
7006715937.0,1228
57192595504.0,85
7101643443.0,1226
55511230900.0,1227
24465414600.0,1229
26644144000.0,1230
55547115089.0,1231
57193564939.0,1233
54399816500.0,1234
55726346900.0,1235
55585953300.0,1236
8935514400.0,1238
56762988100.0,1233
7401969039.0,1234
6603040755.0,120
57192959498.0,120
57192961253.0,120
57197710678.0,37
57188688103.0,16
57195420301.0,16
7401970125.0,1243
7103395611.0,1245
24831334500.0,37
18038642000.0,1247
57208709468.0,1248
57208710317.0,1249
57208709846.0,1250
57170532300.0,62
57208702517.0,1246
57208707588.0,1247
57208707585.0,1248
6508147112.0,1249
57208706948.0,1250
57021948900.0,57
55078951500.0,1
57215280005.0,1
6602958570.0,1
57214010282.0,97
57189351639.0,100
57194697486.0,97
57194141209.0,1251
55376424100.0,1254
7006440923.0,1254
14057706900.0,817
57195317234.0,1258
7102534973.0,120
57195962821.0,120
6507659000.0,120
57195962037.0,120
57195964820.0,120
57195961036.0,120
57195964763.0,120
57195961251.0,120
55672496100.0,1260
35413539100.0,1261
57190806425.0,1263
36536647200.0,1262
57198919773.0,1264
54787829800.0,1265
56672834700.0,120
6603625990.0,120
57193008289.0,1267
57192816311.0,57
55550262000.0,1269
36167063600.0,1270
55550264900.0,1269
7006420570.0,1270
57192156100.0,1271
36675881600.0,1272
35366248300.0,1274
57193845336.0,1275
57193533805.0,1277
23983490300.0,1278
26323686000.0,1281
57194162490.0,1282
57194158491.0,1282
35182844400.0,1283
57217654846.0,1284
57192893058.0,350
55544941800.0,1284
7202812767.0,350
6603907334.0,474
7103123753.0,474
55945072200.0,954
55944583700.0,954
35099253600.0,1286
56364369100.0,1287
57202367046.0,1288
57193409777.0,24
57193401477.0,1289
56896749800.0,1290
55877167500.0,1291
56247393100.0,1287
7404963860.0,1288
37105487900.0,24
7403361614.0,1289
52663627000.0,1290
14321763900.0,1291
57195340095.0,1294
57193099661.0,24
57194047820.0,24
55938156500.0,24
57194061052.0,97
56080900100.0,24
57196655805.0,1210
15831070600.0,120
35615891900.0,120
12646129300.0,1295
36933855300.0,1296
55812858700.0,152
57203178543.0,1296
7403131979.0,1297
7103186661.0,1298
7202711709.0,62
39862017300.0,1297
57194015684.0,605
57194006378.0,605
35316779800.0,120
6508342170.0,605
57189227384.0,57
19639917400.0,1299
57189219942.0,57
57193266780.0,37
56941526100.0,1300
56710953300.0,1301
7005883030.0,1301
55194109800.0,1304
7004834766.0,1305
57192106462.0,1306
56012868500.0,1306
57190189579.0,1309
8372868700.0,1309
55946345200.0,1310
55574195279.0,1312
56608873500.0,432
56608333500.0,1313
7004980415.0,355
6506269903.0,1315
23134948300.0,1316
7004615647.0,1314
23973526000.0,1319
56369566500.0,62
57193265581.0,1317
24921842300.0,1320
55034648400.0,1321
25222495900.0,1322
6601987763.0,1323
7004441442.0,1320
57190000029.0,508
55953141600.0,1325
51461758000.0,297
56825569600.0,1326
7005903021.0,1327
12808778700.0,1328
36240601900.0,1329
57189030360.0,85
16027856900.0,1329
35213554500.0,1330
23012861700.0,1331
55444802600.0,1332
55326050200.0,1334
57212184217.0,1334
57189292901.0,1335
36137344800.0,178
55486520500.0,148
56950317400.0,1336
15521557600.0,1336
57209397116.0,120
57212209717.0,120
57191997521.0,120
57200659857.0,120
57200641848.0,120
57117361200.0,120
57192010162.0,1338
57214281810.0,297
55945088000.0,66
57202648414.0,954
57188753800.0,1339
57202642302.0,1339
57191474405.0,1340
57191477766.0,36
57205589719.0,1341
8725937600.0,1342
57125618000.0,20
57195419580.0,66
57200206650.0,66
57200203866.0,66
57200201882.0,1344
57200201106.0,954
57200819002.0,954
57200201511.0,86
57189243866.0,57
57197765649.0,1346
57195290099.0,411
57191918589.0,1347
57191921086.0,1347
57191923986.0,1347
7004848095.0,97
57196471974.0,97
57196475822.0,97
57196468765.0,97
57192318731.0,97
55660173800.0,1350
57193903292.0,147
6701876192.0,1350
57193902758.0,147
57193895552.0,1350
57193900229.0,147
57208928114.0,1351
55354928800.0,1352
57195720669.0,1354
57195718233.0,1355
57190859038.0,573
57203222139.0,1358
56156055700.0,120
57200576069.0,1359
10540655600.0,355
36924577900.0,1359
55541477400.0,355
56559677100.0,1366
57194576753.0,1367
57213582934.0,350
24824356000.0,1364
56559765400.0,1369
23009691800.0,1371
57191416025.0,788
57192545746.0,1372
57192573362.0,788
6701925700.0,1373
56299790500.0,1374
7003959730.0,1373
57201704300.0,420
57171695300.0,1375
7101671848.0,420
57200204063.0,1032
56559548600.0,1377
57200200833.0,954
57200207993.0,955
56748981000.0,1378
56577146500.0,92
57188764210.0,355
55632390400.0,788
35489877400.0,1380
57203030537.0,788
56800225200.0,935
37052385600.0,1334
13410345300.0,1383
55693760600.0,1046
57194853790.0,1046
35578275000.0,1042
26658095100.0,1393
56362659400.0,1394
57193867023.0,62
56913378600.0,1395
56086163900.0,1396
57191407630.0,48
57201909948.0,1397
35344727500.0,1398
35408719100.0,41
55807632000.0,1397
57194116428.0,1400
55932655400.0,1401
6701753933.0,1402
55722439300.0,1403
6507743831.0,1407
8624941100.0,1410
57202394793.0,1414
56587519900.0,1415
57209165874.0,1418
7202842875.0,1419
57193807582.0,1420
57194008450.0,1421
57193811936.0,1366
26538762200.0,1423
7003702751.0,1424
9636293200.0,1426
57202040530.0,1430
23006267900.0,1431
7004002400.0,1432
7202361029.0,1433
7007170899.0,1434
7005725911.0,1435
56024800300.0,1436
57203269936.0,346
57192908187.0,300
6603263001.0,1441
26325009000.0,1442
57200730646.0,1448
56316070300.0,1449
37057761700.0,1450
16053936800.0,1452
56830082600.0,1454
7401698226.0,1457
8702836000.0,1458
7005306331.0,1459
7102554886.0,1460
35854537900.0,1461
